route_id,assigned_station,sequence,cluster_id,centroid_lat,centroid_lng,roi_score,route_reward,violation_count,road_class,lcle_pct,bci,persistence,recurrence,peak_window,classification,review_required,routing_source,nearest_node_from,nearest_node_to,estimated_leg_km,estimated_leg_minutes,cumulative_minutes,recommended_action
ROUTE_THALAGATTAPURA_001,THALAGATTAPURA,5,C_363,12.86262,77.530327,27.1218,0.1924,20,trunk,28.2766,0.003287838931690984,4.0,0.1739,03:00-05:00,RESPONSIVE,True,graph,7374276321.0,7372204327.0,2.0532,2.0787,55.89,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_UPPARPET_001,UPPARPET,1,C_0_1,12.977404,77.57733,74.7232,0.7013,23553,tertiary,100.0,4.04472360234527e-05,1614.0,1.0,09:00-11:00,STRUCTURAL,True,start,,,0.0,0.0,10.0,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_UPPARPET_001,UPPARPET,2,C_0_5,12.978038,77.57383,96.5867,0.6829,2030,primary,60.8115,0.023804428157811742,103.5,1.0,09:00-11:00,STRUCTURAL,True,graph,1273593985.0,3327525111.0,0.8217,1.2925,21.29,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_UPPARPET_001,UPPARPET,3,C_0_4,12.975473,77.574775,93.5424,0.6531,1009,primary,54.9217,0.011840103663900845,70.5,0.9565,08:00-10:00,STRUCTURAL,True,graph,3327525111.0,12421958516.0,1.2481,1.8707,33.16,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_UPPARPET_001,UPPARPET,4,C_0_7,12.975627,77.581614,95.1107,0.6764,459,tertiary,59.6576,0.05426107533745041,53.5,0.913,04:00-06:00,STRUCTURAL,True,graph,12421958516.0,254665556.0,1.1917,1.8196,44.98,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_UPPARPET_001,UPPARPET,5,C_0_2,12.972447,77.578088,79.1513,0.6704,8323,residential,100.0,0.00027718622722521283,626.5,1.0,09:00-11:00,STRUCTURAL,True,graph,254665556.0,429001242.0,0.7363,1.1928,56.18,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_UPPARPET_001,UPPARPET,6,C_0_21,12.974892,77.576867,76.0148,0.5051,78,primary,19.9645,0.033720271321295764,7.5,0.7391,08:00-10:00,STRUCTURAL,False,graph,429001242.0,429697024.0,0.4068,0.6946,66.87,Recurring patrol + towing support + signage/infra review
ROUTE_UPPARPET_001,UPPARPET,7,C_0_39,12.976271,77.580575,78.5978,0.4999,46,tertiary,37.5913,0.05426107533745041,8.5,0.5652,04:00-06:00,RESPONSIVE,False,graph,429697024.0,254664211.0,0.4948,0.7518,77.62,Targeted short-term patrol during peak window
ROUTE_UPPARPET_001,UPPARPET,8,C_0_19,12.975744,77.582887,77.952,0.4872,35,secondary,29.4308,0.07061966023395369,5.0,0.6087,07:00-09:00,RESPONSIVE,False,graph,254664211.0,254665556.0,0.3221,0.4894,88.11,Targeted short-term patrol during peak window
ROUTE_V_V_PURAM_C_PET_001,V.V.PURAM (C.PET),1,C_627,12.956824,77.575167,79.8893,0.4756,110,primary,19.0755,0.03259649794056186,19.5,0.4783,03:00-05:00,RESPONSIVE,False,start,,,0.0,0.0,10.0,Targeted short-term patrol during peak window
ROUTE_V_V_PURAM_C_PET_001,V.V.PURAM (C.PET),2,C_697,12.954899,77.573831,66.5129,0.4106,16,primary,21.8925,0.0589282933079752,3.5,0.3478,03:00-05:00,SEASONAL,True,graph,5342519732.0,10074904390.0,0.8478,1.5462,21.55,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
ROUTE_V_V_PURAM_C_PET_001,V.V.PURAM (C.PET),3,C_982,12.960672,77.571739,53.321,0.3459,18,secondary,26.6905,0.062310846225423315,4.0,0.1304,09:00-11:00,RESPONSIVE,True,graph,10074904390.0,3770161990.0,0.8596,1.3375,32.88,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_V_V_PURAM_C_PET_001,V.V.PURAM (C.PET),4,C_810,12.955888,77.577997,44.2804,0.2857,19,primary,26.5367,0.010591156459216064,4.5,0.2174,13:00-15:00,RESPONSIVE,True,graph,3770161990.0,10861673598.0,1.3066,1.9515,44.84,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_V_V_PURAM_C_PET_001,V.V.PURAM (C.PET),5,C_969,12.948444,77.572285,40.4059,0.2653,34,secondary,27.3517,0.00749744685943378,10.5,0.1304,03:00-05:00,RESPONSIVE,False,graph,10861673598.0,249081142.0,1.3753,2.1172,56.95,Targeted short-term patrol during peak window
ROUTE_V_V_PURAM_C_PET_001,V.V.PURAM (C.PET),6,C_978,12.95815,77.572022,34.4096,0.2287,23,secondary,24.6606,0.0111853148771432,4.5,0.1304,08:00-10:00,RESPONSIVE,True,graph,249081142.0,1836940330.0,1.0979,1.6119,68.56,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_V_V_PURAM_C_PET_001,V.V.PURAM (C.PET),7,C_992,12.958027,77.569569,31.3653,0.2235,15,tertiary,31.3558,0.01884099556879827,3.5,0.087,08:00-10:00,RESPONSIVE,True,graph,1836940330.0,249585470.0,0.2656,0.4036,78.97,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_V_V_PURAM_C_PET_001,V.V.PURAM (C.PET),8,C_267,12.951724,77.576955,23.2472,0.1994,71,secondary,47.2029,0.0002136949587132406,13.0,0.4348,13:00-15:00,SEASONAL,False,graph,249585470.0,10293686965.0,1.4564,2.1528,91.12,Weekend/day-specific patrol during predicted peak window
ROUTE_VIJAYANAGARA_001,VIJAYANAGARA,1,C_632,12.989656,77.550499,96.2177,0.6712,375,primary,48.2075,0.08680756248942519,42.5,0.7826,10:00-12:00,STRUCTURAL,False,start,,,0.0,0.0,10.0,Recurring patrol + towing support + signage/infra review
ROUTE_VIJAYANAGARA_001,VIJAYANAGARA,2,C_21,12.997506,77.548622,96.9557,0.6684,2094,secondary,46.6313,0.03491719659447684,147.0,1.0,08:00-10:00,STRUCTURAL,True,graph,2227494661.0,12695870911.0,1.0595,1.6097,21.61,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_VIJAYANAGARA_001,VIJAYANAGARA,3,C_169,12.997707,77.544382,86.4391,0.5885,186,secondary,37.2814,0.030289190583255004,20.0,0.8696,05:00-07:00,STRUCTURAL,False,graph,12695870911.0,11009583446.0,0.6059,1.0365,32.65,Recurring patrol + towing support + signage/infra review
ROUTE_VIJAYANAGARA_001,VIJAYANAGARA,4,C_141,12.99859,77.542427,87.5461,0.5952,247,secondary,37.6351,0.030774944682398983,21.0,0.913,05:00-07:00,STRUCTURAL,True,graph,11009583446.0,3919864576.0,0.8291,1.4255,44.07,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_VIJAYANAGARA_001,VIJAYANAGARA,5,C_150,12.988088,77.53758,90.3137,0.6189,792,secondary,43.5462,0.007897178906548346,94.5,1.0,10:00-12:00,STRUCTURAL,True,graph,3919864576.0,12441867941.0,1.5327,2.3573,56.43,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_VIJAYANAGARA_001,VIJAYANAGARA,6,C_153,12.974362,77.54564,96.8635,0.6643,4474,primary,39.3318,0.012341845054793464,359.0,0.9565,04:00-06:00,STRUCTURAL,True,graph,12441867941.0,620136201.0,2.403,3.4231,69.85,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_VIJAYANAGARA_001,VIJAYANAGARA,7,C_136,12.972101,77.537709,95.7565,0.6397,622,primary,33.3489,0.043916580972469865,76.5,0.9565,10:00-12:00,STRUCTURAL,True,graph,620136201.0,11901078813.0,0.9458,1.2265,81.08,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_VIJAYANAGARA_001,VIJAYANAGARA,8,C_130,12.968758,77.536831,92.4354,0.6338,723,tertiary,44.4314,0.027726615819209127,59.0,0.9565,10:00-12:00,STRUCTURAL,True,graph,11901078813.0,683061179.0,0.4219,0.5232,91.6,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_WHITEFIELD_001,WHITEFIELD,1,C_335,12.951407,77.717495,82.1956,0.5847,375,tertiary,52.0973,0.013412157340817878,33.0,0.6957,08:00-10:00,STRUCTURAL,False,start,,,0.0,0.0,10.0,Recurring patrol + towing support + signage/infra review
ROUTE_WHITEFIELD_001,WHITEFIELD,2,C_724,12.955746,77.718446,86.9004,0.5664,42,primary,27.2037,0.23740367878925872,4.0,0.5652,09:00-11:00,RESPONSIVE,False,graph,11219295675.0,1454644899.0,3.058,4.0063,24.01,Targeted short-term patrol during peak window
ROUTE_WHITEFIELD_001,WHITEFIELD,3,C_892,12.955691,77.720958,69.6494,0.4662,18,tertiary,40.5876,0.11076397875374745,3.0,0.3043,02:00-04:00,RESPONSIVE,True,graph,1454644899.0,1368801684.0,0.2922,0.3553,34.36,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_WHITEFIELD_001,WHITEFIELD,4,C_46,12.956326,77.732151,81.3653,0.5091,54,primary,33.825,0.0518056299359268,10.5,0.3913,09:00-11:00,SEASONAL,False,graph,1368801684.0,1502865753.0,1.2019,1.4376,45.8,Weekend/day-specific patrol during predicted peak window
ROUTE_WHITEFIELD_001,WHITEFIELD,5,C_787,12.963694,77.733096,77.214,0.4958,87,tertiary,43.4796,0.024228070868239884,20.0,0.3913,10:00-12:00,SEASONAL,False,graph,1502865753.0,331150815.0,1.309,1.8551,57.65,Weekend/day-specific patrol during predicted peak window
ROUTE_WHITEFIELD_001,WHITEFIELD,6,C_295,12.942398,77.747233,81.8266,0.5493,69,tertiary,51.4892,0.10905202919810206,4.5,0.6087,04:00-06:00,RESPONSIVE,False,graph,331150815.0,594599852.0,3.6786,5.2194,72.87,Targeted short-term patrol during peak window
ROUTE_WHITEFIELD_001,WHITEFIELD,7,C_95,12.93807,77.746741,54.3358,0.3306,46,primary,19.4173,0.012599775966266583,3.5,0.7391,03:00-05:00,RESPONSIVE,False,graph,594599852.0,1378333832.0,0.5353,0.639,83.51,Targeted short-term patrol during peak window
ROUTE_WHITEFIELD_001,WHITEFIELD,8,C_636,12.987545,77.7348,88.0074,0.5375,179,primary,23.5075,0.08648669855411123,17.0,0.4783,10:00-12:00,RESPONSIVE,False,graph,1378333832.0,11041656612.0,7.4416,8.7355,102.25,Targeted short-term patrol during peak window
ROUTE_WILSON_GARDEN_001,WILSON GARDEN,1,C_156,12.951427,77.590703,84.1328,0.5399,38,primary,18.3622,0.24738743164468502,4.5,0.4783,08:00-10:00,RESPONSIVE,False,start,,,0.0,0.0,10.0,Targeted short-term patrol during peak window
ROUTE_WILSON_GARDEN_001,WILSON GARDEN,2,C_672,12.951622,77.590349,76.2915,0.4906,21,primary,22.4279,0.18613457823988167,3.5,0.2609,07:00-09:00,SEASONAL,True,graph,428457166.0,428457157.0,0.0663,0.0792,20.08,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
ROUTE_WILSON_GARDEN_001,WILSON GARDEN,3,C_407,12.944724,77.597098,77.4908,0.5339,81,primary,32.766,0.04158944090188782,6.0,0.5217,02:00-04:00,STRUCTURAL,False,graph,428457157.0,2177268767.0,1.073,1.2846,31.36,Recurring patrol + towing support + signage/infra review
ROUTE_WILSON_GARDEN_001,WILSON GARDEN,4,C_475,12.946284,77.587919,74.262,0.4543,75,secondary,25.1609,0.03820431212006681,9.5,0.4783,03:00-05:00,RESPONSIVE,False,graph,2177268767.0,2723747000.0,1.8279,2.7969,44.16,Targeted short-term patrol during peak window
ROUTE_WILSON_GARDEN_001,WILSON GARDEN,5,C_507,12.94715,77.590785,66.3284,0.4304,71,secondary,42.3319,0.008316243416441339,9.5,0.6522,02:00-04:00,RESPONSIVE,False,graph,2723747000.0,2227771756.0,0.4902,0.5155,54.68,Targeted short-term patrol during peak window
ROUTE_WILSON_GARDEN_001,WILSON GARDEN,6,C_11,12.955053,77.585603,70.7565,0.4751,367,primary,22.2555,0.0026733217159511957,36.5,1.0,03:00-05:00,STRUCTURAL,True,graph,2227771756.0,1276378544.0,2.1856,2.8071,67.48,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_WILSON_GARDEN_001,WILSON GARDEN,7,C_619,12.954227,77.59152,66.1439,0.4121,17,primary,18.9034,0.0993017029619769,2.0,0.3913,09:00-11:00,RESPONSIVE,True,graph,1276378544.0,428457171.0,0.7043,1.0595,78.54,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_WILSON_GARDEN_001,WILSON GARDEN,8,C_601,12.952572,77.590842,61.9004,0.4038,15,primary,27.4574,0.11051661469465625,2.0,0.1739,09:00-11:00,SEASONAL,True,graph,428457171.0,428457162.0,0.2543,0.3035,88.85,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
ROUTE_YELAHANKA_001,YELAHANKA,1,C_261,13.097127,77.599504,98.8007,0.7428,665,tertiary,70.9581,0.17332722376663512,149.0,0.9565,02:00-04:00,STRUCTURAL,True,start,,,0.0,0.0,10.0,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_YELAHANKA_001,YELAHANKA,2,C_190,13.095826,77.600372,84.4096,0.5504,43,tertiary,50.6771,0.04614452851151265,16.5,0.5217,02:00-04:00,RESPONSIVE,False,graph,10207082419.0,574368994.0,0.0999,0.2118,20.21,Targeted short-term patrol during peak window
ROUTE_YELAHANKA_001,YELAHANKA,3,C_348,13.09827,77.59839,79.5203,0.5249,36,tertiary,38.0387,0.15148313448919273,4.0,0.4783,04:00-06:00,RESPONSIVE,False,graph,574368994.0,2464040382.0,0.2476,0.3762,30.59,Targeted short-term patrol during peak window
ROUTE_YELAHANKA_001,YELAHANKA,4,C_571,13.094151,77.594337,93.7269,0.5705,166,primary,17.262,0.13722204108447694,31.0,0.6087,05:00-07:00,RESPONSIVE,False,graph,2464040382.0,10185108434.0,1.6128,1.7426,42.33,Targeted short-term patrol during peak window
ROUTE_YELAHANKA_001,YELAHANKA,5,C_116,13.0931,77.594095,85.9779,0.5097,209,primary,16.4791,0.05336402772712988,27.0,0.5652,11:00-13:00,SEASONAL,False,graph,10185108434.0,9184290487.0,1.0175,0.7877,53.12,Weekend/day-specific patrol during predicted peak window
ROUTE_YELAHANKA_001,YELAHANKA,6,C_582,13.081701,77.5482,68.6347,0.4171,42,primary,20.4249,0.044209950540577546,3.5,0.6087,11:00-13:00,RESPONSIVE,False,graph,9184290487.0,2447233122.0,6.4461,7.9318,71.05,Targeted short-term patrol during peak window
ROUTE_YELAHANKA_001,YELAHANKA,7,C_866,13.098501,77.573508,49.262,0.3226,16,secondary,30.6335,0.02769851419638397,3.5,0.2174,08:00-10:00,RESPONSIVE,True,graph,2447233122.0,4948835588.0,4.6218,6.0349,87.09,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_YELAHANKA_001,YELAHANKA,8,C_157,13.099219,77.57705,36.3469,0.2491,58,secondary,32.2544,0.002217696179488548,7.5,0.3478,04:00-06:00,RESPONSIVE,False,graph,4948835588.0,308230784.0,1.1469,1.6378,98.72,Targeted short-term patrol during peak window
ROUTE_YESHWANTHPURA_001,YESHWANTHPURA,1,C_112,13.027601,77.54262,98.4317,0.8335,319,trunk,27.1399,1.0,26.5,0.8696,08:00-10:00,STRUCTURAL,False,start,,,0.0,0.0,10.0,Recurring patrol + towing support + signage/infra review
ROUTE_YESHWANTHPURA_001,YESHWANTHPURA,2,C_293,13.028943,77.539327,97.3247,0.8192,114,trunk,24.1124,0.9854333304911802,12.5,0.6957,01:00-03:00,STRUCTURAL,False,graph,10994313532.0,12528812417.0,0.8242,0.9065,20.91,Recurring patrol + towing support + signage/infra review
ROUTE_YESHWANTHPURA_001,YESHWANTHPURA,3,C_183,13.030661,77.536339,98.7085,0.7965,509,trunk,23.5392,0.8295510235913947,44.0,0.9565,09:00-11:00,STRUCTURAL,True,graph,12528812417.0,610334163.0,0.2534,0.2534,31.16,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_YESHWANTHPURA_001,YESHWANTHPURA,4,C_380,13.028907,77.540235,96.4022,0.8162,82,trunk,23.7127,1.0,8.0,0.7391,10:00-12:00,STRUCTURAL,False,graph,610334163.0,11964711936.0,0.3697,0.373,41.53,Recurring patrol + towing support + signage/infra review
ROUTE_YESHWANTHPURA_001,YESHWANTHPURA,5,C_693,13.030083,77.538079,96.1255,0.7592,56,trunk,23.5192,0.9723697900412426,14.5,0.3913,01:00-03:00,RESPONSIVE,False,graph,11964711936.0,10010420479.0,0.3708,0.3768,51.91,Targeted short-term patrol during peak window
ROUTE_YESHWANTHPURA_001,YESHWANTHPURA,6,C_802,13.02692,77.543865,88.3764,0.6225,18,trunk,23.7602,0.5025169267195706,5.5,0.2609,12:00-14:00,SEASONAL,True,graph,10010420479.0,463680859.0,0.7756,0.7756,62.69,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
ROUTE_YESHWANTHPURA_001,YESHWANTHPURA,7,C_78,13.022485,77.532551,90.9594,0.6658,22,secondary,36.0838,0.5560881973695849,4.5,0.3913,10:00-12:00,RESPONSIVE,True,graph,463680859.0,3758538863.0,1.8805,2.2438,74.93,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_YESHWANTHPURA_001,YESHWANTHPURA,8,C_48,13.021079,77.528444,71.7712,0.4711,29,tertiary,44.3652,0.048013934573787935,4.0,0.5652,10:00-12:00,RESPONSIVE,True,graph,3758538863.0,11385589482.0,0.5241,0.7863,85.72,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
