cluster_id,centroid_lat,centroid_lng,violation_count,unique_vehicle_types,dominant_vehicle_type,vehicle_mix,vehicle_mix_json,police_station_mode,location_mode,junction_name_mode,junction_flag_rate,has_junction_name_rate,first_seen_ist,last_seen_ist,active_days,active_weeks,peak_hour_basic,peak_day_basic,h3_cells_count,cluster_quality,needs_manual_review
C_12,12.944050367517546,77.57112433112003,1900,11,SCOOTER,"SCOOTER:1152,CAR:296,MOTOR CYCLE:261,PASSENGER AUTO:147,LGV:21,GOODS AUTO:7,MAXI-CAB:5,MOPED:4,VAN:4,LORRY/GOODS VEHICLE:2,OTHERS:1","{""SCOOTER"": 1152, ""CAR"": 296, ""MOTOR CYCLE"": 261, ""PASSENGER AUTO"": 147, ""LGV"": 21, ""GOODS AUTO"": 7, ""MAXI-CAB"": 5, ""MOPED"": 4, ""VAN"": 4, ""LORRY/GOODS VEHICLE"": 2, ""OTHERS"": 1}",BASAVANAGUDI,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",BTP108 - Tagore Park Junction,0.0,1.0,2023-11-10 04:13:46+05:30,2024-04-08 12:42:46+05:30,141,23,10,Sunday,4,good,1
C_199,13.000381902767533,77.67707014276532,1874,17,PASSENGER AUTO,"PASSENGER AUTO:756,CAR:653,MAXI-CAB:133,SCOOTER:133,MOTOR CYCLE:102,BUS (BMTC/KSRTC):27,PRIVATE BUS:23,TEMPO:10,MOPED:8,LGV:7,TOURIST BUS:5,SCHOOL VEHICLE:4,LORRY/GOODS VEHICLE:3,HGV:3,GOODS AUTO:3,VAN:2,OTHERS:2","{""PASSENGER AUTO"": 756, ""CAR"": 653, ""MAXI-CAB"": 133, ""SCOOTER"": 133, ""MOTOR CYCLE"": 102, ""BUS (BMTC/KSRTC)"": 27, ""PRIVATE BUS"": 23, ""TEMPO"": 10, ""MOPED"": 8, ""LGV"": 7, ""TOURIST BUS"": 5, ""SCHOOL VEHICLE"": 4, ""LORRY/GOODS VEHICLE"": 3, ""HGV"": 3, ""GOODS AUTO"": 3, ""VAN"": 2, ""OTHERS"": 2}",MAHADEVAPURA,"Outer Ring Road, Venkatappa Colony, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",No Junction,0.0443,0.0,2023-11-12 04:21:46+05:30,2024-04-07 10:20:46+05:30,105,22,1,Thursday,2,good,1
C_149,12.996271345660729,77.66861135342928,1807,20,PASSENGER AUTO,"PASSENGER AUTO:383,SCOOTER:363,CAR:301,BUS (BMTC/KSRTC):263,MOTOR CYCLE:212,PRIVATE BUS:107,MAXI-CAB:97,LGV:14,TOURIST BUS:14,TEMPO:13,HGV:8,SCHOOL VEHICLE:7,GOODS AUTO:5,OTHERS:5,LORRY/GOODS VEHICLE:4,FACTORY BUS:4,JEEP:2,MINI LORRY:2,TRACTOR:2,TANKER:1","{""PASSENGER AUTO"": 383, ""SCOOTER"": 363, ""CAR"": 301, ""BUS (BMTC/KSRTC)"": 263, ""MOTOR CYCLE"": 212, ""PRIVATE BUS"": 107, ""MAXI-CAB"": 97, ""LGV"": 14, ""TOURIST BUS"": 14, ""TEMPO"": 13, ""HGV"": 8, ""SCHOOL VEHICLE"": 7, ""GOODS AUTO"": 5, ""OTHERS"": 5, ""LORRY/GOODS VEHICLE"": 4, ""FACTORY BUS"": 4, ""JEEP"": 2, ""MINI LORRY"": 2, ""TRACTOR"": 2, ""TANKER"": 1}",MAHADEVAPURA,"MBT Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",No Junction,0.0133,0.0,2023-11-11 09:48:46+05:30,2024-04-08 10:41:46+05:30,129,23,10,Saturday,2,good,1
C_731,12.96444694151913,77.71791015956596,1751,16,MAXI-CAB,"MAXI-CAB:542,CAR:318,SCOOTER:307,PASSENGER AUTO:287,MOTOR CYCLE:223,LGV:44,VAN:5,GOODS AUTO:5,TEMPO:4,TANKER:4,MOPED:3,JEEP:3,LORRY/GOODS VEHICLE:3,TRACTOR:1,SCHOOL VEHICLE:1,FACTORY BUS:1","{""MAXI-CAB"": 542, ""CAR"": 318, ""SCOOTER"": 307, ""PASSENGER AUTO"": 287, ""MOTOR CYCLE"": 223, ""LGV"": 44, ""VAN"": 5, ""GOODS AUTO"": 5, ""TEMPO"": 4, ""TANKER"": 4, ""MOPED"": 3, ""JEEP"": 3, ""LORRY/GOODS VEHICLE"": 3, ""TRACTOR"": 1, ""SCHOOL VEHICLE"": 1, ""FACTORY BUS"": 1}",HAL OLD AIRPORT,"ITPL Main Road, Brigade Tech Gardens, Brookefield, Bengaluru, Karnataka. Pin-560037 (India)",No Junction,0.0,0.0,2023-12-09 06:56:46+05:30,2024-04-05 05:24:46+05:30,70,18,5,Tuesday,3,good,0
C_34,12.975720058669054,77.55985434794881,1650,16,SCOOTER,"SCOOTER:1029,MOTOR CYCLE:264,PASSENGER AUTO:153,CAR:89,MOPED:46,LGV:30,GOODS AUTO:17,MAXI-CAB:6,HGV:3,VAN:3,TANKER:3,TEMPO:2,PRIVATE BUS:2,JEEP:1,MINI LORRY:1,LORRY/GOODS VEHICLE:1","{""SCOOTER"": 1029, ""MOTOR CYCLE"": 264, ""PASSENGER AUTO"": 153, ""CAR"": 89, ""MOPED"": 46, ""LGV"": 30, ""GOODS AUTO"": 17, ""MAXI-CAB"": 6, ""HGV"": 3, ""VAN"": 3, ""TANKER"": 3, ""TEMPO"": 2, ""PRIVATE BUS"": 2, ""JEEP"": 1, ""MINI LORRY"": 1, ""LORRY/GOODS VEHICLE"": 1}",MAGADI ROAD,"G Narayana Kumar Road, Block C, KP Agrahara, Bengaluru, Karnataka. Pin-560023 (India)",No Junction,0.0018,0.4733,2023-11-10 08:03:46+05:30,2024-04-08 05:19:46+05:30,126,23,4,Saturday,3,good,1
C_18,12.953188297988932,77.54227954868416,1602,15,SCOOTER,"SCOOTER:585,PASSENGER AUTO:318,CAR:307,MOTOR CYCLE:244,MAXI-CAB:68,PRIVATE BUS:20,LGV:19,GOODS AUTO:14,MOPED:10,JEEP:6,LORRY/GOODS VEHICLE:3,TEMPO:3,VAN:2,BUS (BMTC/KSRTC):2,TOURIST BUS:1","{""SCOOTER"": 585, ""PASSENGER AUTO"": 318, ""CAR"": 307, ""MOTOR CYCLE"": 244, ""MAXI-CAB"": 68, ""PRIVATE BUS"": 20, ""LGV"": 19, ""GOODS AUTO"": 14, ""MOPED"": 10, ""JEEP"": 6, ""LORRY/GOODS VEHICLE"": 3, ""TEMPO"": 3, ""VAN"": 2, ""BUS (BMTC/KSRTC)"": 2, ""TOURIST BUS"": 1}",BYATARAYANAPURA,"Mysore Road, Satellite Bus Stand Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",BTP096 - Gali Anjaneya Temple,0.0087,1.0,2023-11-10 05:40:46+05:30,2024-04-08 10:25:46+05:30,123,23,1,Sunday,2,good,1
C_7,12.95738945726518,77.70158666959101,1519,19,SCOOTER,"SCOOTER:480,MOTOR CYCLE:369,CAR:313,BUS (BMTC/KSRTC):138,PASSENGER AUTO:71,MAXI-CAB:40,LGV:23,MOPED:20,OTHERS:12,TANKER:12,GOODS AUTO:9,TEMPO:9,PRIVATE BUS:7,VAN:5,FACTORY BUS:4,JEEP:4,LORRY/GOODS VEHICLE:1,TRACTOR:1,SCHOOL VEHICLE:1","{""SCOOTER"": 480, ""MOTOR CYCLE"": 369, ""CAR"": 313, ""BUS (BMTC/KSRTC)"": 138, ""PASSENGER AUTO"": 71, ""MAXI-CAB"": 40, ""LGV"": 23, ""MOPED"": 20, ""OTHERS"": 12, ""TANKER"": 12, ""GOODS AUTO"": 9, ""TEMPO"": 9, ""PRIVATE BUS"": 7, ""VAN"": 5, ""FACTORY BUS"": 4, ""JEEP"": 4, ""LORRY/GOODS VEHICLE"": 1, ""TRACTOR"": 1, ""SCHOOL VEHICLE"": 1}",HAL OLD AIRPORT,"Marathahalli Underpass, Ashwath Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",No Junction,0.0033,0.0,2023-11-10 02:38:46+05:30,2024-04-08 05:23:46+05:30,134,23,3,Friday,3,good,1
C_91,12.977113815241038,77.57076443579726,1494,15,PASSENGER AUTO,"PASSENGER AUTO:1225,CAR:112,SCOOTER:86,MOTOR CYCLE:28,MAXI-CAB:15,LGV:5,GOODS AUTO:5,PRIVATE BUS:4,TEMPO:4,VAN:3,OTHERS:2,MOPED:2,LORRY/GOODS VEHICLE:1,BUS (BMTC/KSRTC):1,TOURIST BUS:1","{""PASSENGER AUTO"": 1225, ""CAR"": 112, ""SCOOTER"": 86, ""MOTOR CYCLE"": 28, ""MAXI-CAB"": 15, ""LGV"": 5, ""GOODS AUTO"": 5, ""PRIVATE BUS"": 4, ""TEMPO"": 4, ""VAN"": 3, ""OTHERS"": 2, ""MOPED"": 2, ""LORRY/GOODS VEHICLE"": 1, ""BUS (BMTC/KSRTC)"": 1, ""TOURIST BUS"": 1}",CHAMARAJPET,"Rao Bahadur DGT Road, Majestic Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",BTP048 - Shanthala Junction,0.0007,1.0,2023-11-11 03:19:46+05:30,2024-04-08 02:42:46+05:30,115,23,7,Tuesday,4,good,1
C_298,12.939723953634788,77.69555414042463,1409,17,CAR,"CAR:834,PASSENGER AUTO:271,SCOOTER:68,MAXI-CAB:59,BUS (BMTC/KSRTC):55,TEMPO:42,MOTOR CYCLE:27,LGV:15,VAN:8,PRIVATE BUS:8,TOURIST BUS:6,GOODS AUTO:6,HGV:3,MOPED:3,TANKER:2,LORRY/GOODS VEHICLE:1,SCHOOL VEHICLE:1","{""CAR"": 834, ""PASSENGER AUTO"": 271, ""SCOOTER"": 68, ""MAXI-CAB"": 59, ""BUS (BMTC/KSRTC)"": 55, ""TEMPO"": 42, ""MOTOR CYCLE"": 27, ""LGV"": 15, ""VAN"": 8, ""PRIVATE BUS"": 8, ""TOURIST BUS"": 6, ""GOODS AUTO"": 6, ""HGV"": 3, ""MOPED"": 3, ""TANKER"": 2, ""LORRY/GOODS VEHICLE"": 1, ""SCHOOL VEHICLE"": 1}",HAL OLD AIRPORT,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",No Junction,0.0028,0.0,2023-11-14 02:38:46+05:30,2024-04-07 10:46:46+05:30,67,21,8,Thursday,1,good,1
C_60,13.00568279951441,77.68577535574424,1276,16,CAR,"CAR:472,SCOOTER:360,MOTOR CYCLE:185,PASSENGER AUTO:149,TEMPO:42,VAN:19,BUS (BMTC/KSRTC):19,MAXI-CAB:12,LGV:6,TANKER:2,OTHERS:2,MOPED:2,PRIVATE BUS:2,JEEP:2,SCHOOL VEHICLE:1,LORRY/GOODS VEHICLE:1","{""CAR"": 472, ""SCOOTER"": 360, ""MOTOR CYCLE"": 185, ""PASSENGER AUTO"": 149, ""TEMPO"": 42, ""VAN"": 19, ""BUS (BMTC/KSRTC)"": 19, ""MAXI-CAB"": 12, ""LGV"": 6, ""TANKER"": 2, ""OTHERS"": 2, ""MOPED"": 2, ""PRIVATE BUS"": 2, ""JEEP"": 2, ""SCHOOL VEHICLE"": 1, ""LORRY/GOODS VEHICLE"": 1}",K.R. PURA,"MBT Road, SM Layout, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",No Junction,0.0,0.0,2023-11-10 11:52:46+05:30,2024-04-03 01:51:46+05:30,82,22,10,Thursday,3,good,1
C_58,12.995527034089028,77.69576493723162,1253,12,PASSENGER AUTO,"PASSENGER AUTO:641,CAR:357,SCOOTER:119,MOTOR CYCLE:55,MAXI-CAB:47,LGV:16,VAN:5,GOODS AUTO:5,TEMPO:4,PRIVATE BUS:2,OTHERS:1,BUS (BMTC/KSRTC):1","{""PASSENGER AUTO"": 641, ""CAR"": 357, ""SCOOTER"": 119, ""MOTOR CYCLE"": 55, ""MAXI-CAB"": 47, ""LGV"": 16, ""VAN"": 5, ""GOODS AUTO"": 5, ""TEMPO"": 4, ""PRIVATE BUS"": 2, ""OTHERS"": 1, ""BUS (BMTC/KSRTC)"": 1}",MAHADEVAPURA,"Whitefield Road, Phoenix Marketcity, Dyavasandra Industrial Estate Phase 2, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",No Junction,0.0654,0.0,2023-11-10 11:38:46+05:30,2024-04-08 14:28:46+05:30,84,23,11,Sunday,4,good,1
C_83,12.993136851061603,77.55353074673509,1240,15,CAR,"CAR:567,MAXI-CAB:203,SCOOTER:102,PASSENGER AUTO:84,LGV:82,MOTOR CYCLE:49,TEMPO:46,GOODS AUTO:31,PRIVATE BUS:27,VAN:25,SCHOOL VEHICLE:11,JEEP:6,MOPED:4,LORRY/GOODS VEHICLE:2,OTHERS:1","{""CAR"": 567, ""MAXI-CAB"": 203, ""SCOOTER"": 102, ""PASSENGER AUTO"": 84, ""LGV"": 82, ""MOTOR CYCLE"": 49, ""TEMPO"": 46, ""GOODS AUTO"": 31, ""PRIVATE BUS"": 27, ""VAN"": 25, ""SCHOOL VEHICLE"": 11, ""JEEP"": 6, ""MOPED"": 4, ""LORRY/GOODS VEHICLE"": 2, ""OTHERS"": 1}",RAJAJINAGAR,"17th Main Road, KPTCL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)","BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",0.0008,1.0,2023-11-11 02:34:46+05:30,2024-04-08 03:43:46+05:30,102,23,3,Thursday,4,good,1
C_373,12.971740330192915,77.65810073616404,1214,11,SCOOTER,"SCOOTER:505,CAR:324,MOTOR CYCLE:255,PASSENGER AUTO:89,JEEP:12,MAXI-CAB:11,OTHERS:6,LGV:5,VAN:3,TEMPO:3,GOODS AUTO:1","{""SCOOTER"": 505, ""CAR"": 324, ""MOTOR CYCLE"": 255, ""PASSENGER AUTO"": 89, ""JEEP"": 12, ""MAXI-CAB"": 11, ""OTHERS"": 6, ""LGV"": 5, ""VAN"": 3, ""TEMPO"": 3, ""GOODS AUTO"": 1}",JEEVANBHEEMANAGAR,"Pusa Thippasandra Main Road, Nada Prabhu Kempegowda Circle, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",No Junction,0.0008,0.0,2023-11-15 06:51:46+05:30,2024-04-08 11:41:46+05:30,98,22,7,Thursday,3,good,1
C_168,12.950631467529393,77.6997890396515,1186,19,CAR,"CAR:496,BUS (BMTC/KSRTC):189,PRIVATE BUS:117,MOTOR CYCLE:104,SCOOTER:82,FACTORY BUS:49,TEMPO:45,TOURIST BUS:32,PASSENGER AUTO:20,MAXI-CAB:19,LGV:7,MOPED:7,GOODS AUTO:5,JEEP:4,OTHERS:3,MINI LORRY:2,VAN:2,HGV:2,SCHOOL VEHICLE:1","{""CAR"": 496, ""BUS (BMTC/KSRTC)"": 189, ""PRIVATE BUS"": 117, ""MOTOR CYCLE"": 104, ""SCOOTER"": 82, ""FACTORY BUS"": 49, ""TEMPO"": 45, ""TOURIST BUS"": 32, ""PASSENGER AUTO"": 20, ""MAXI-CAB"": 19, ""LGV"": 7, ""MOPED"": 7, ""GOODS AUTO"": 5, ""JEEP"": 4, ""OTHERS"": 3, ""MINI LORRY"": 2, ""VAN"": 2, ""HGV"": 2, ""SCHOOL VEHICLE"": 1}",HAL OLD AIRPORT,"Outer Ring Road, Soulspace Paradigm, Marathahalli Village, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",No Junction,0.0025,0.0,2023-11-11 11:15:46+05:30,2024-04-07 06:33:46+05:30,88,21,3,Saturday,2,good,1
C_0_6,12.967972984848483,77.57465225939394,1155,14,PASSENGER AUTO,"PASSENGER AUTO:427,SCOOTER:247,LGV:207,CAR:104,GOODS AUTO:80,MOTOR CYCLE:58,VAN:10,HGV:5,MAXI-CAB:4,LORRY/GOODS VEHICLE:3,JEEP:3,MOPED:3,TEMPO:3,MINI LORRY:1","{""PASSENGER AUTO"": 427, ""SCOOTER"": 247, ""LGV"": 207, ""CAR"": 104, ""GOODS AUTO"": 80, ""MOTOR CYCLE"": 58, ""VAN"": 10, ""HGV"": 5, ""MAXI-CAB"": 4, ""LORRY/GOODS VEHICLE"": 3, ""JEEP"": 3, ""MOPED"": 3, ""TEMPO"": 3, ""MINI LORRY"": 1}",CHAMARAJPET,"AS Char Main Road, Santhusapete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)","BTP083 - AS Char Street, Mysore Road",0.0009,1.0,2023-11-11 02:47:46+05:30,2024-04-07 12:23:46+05:30,113,22,11,Friday,2,good,1
C_229,12.973432717208077,77.61522998217735,1139,14,PASSENGER AUTO,"PASSENGER AUTO:423,CAR:349,MAXI-CAB:276,SCOOTER:46,MOTOR CYCLE:16,LGV:8,VAN:7,PRIVATE BUS:6,MOPED:2,OTHERS:2,GOODS AUTO:1,TANKER:1,LORRY/GOODS VEHICLE:1,TOURIST BUS:1","{""PASSENGER AUTO"": 423, ""CAR"": 349, ""MAXI-CAB"": 276, ""SCOOTER"": 46, ""MOTOR CYCLE"": 16, ""LGV"": 8, ""VAN"": 7, ""PRIVATE BUS"": 6, ""MOPED"": 2, ""OTHERS"": 2, ""GOODS AUTO"": 1, ""TANKER"": 1, ""LORRY/GOODS VEHICLE"": 1, ""TOURIST BUS"": 1}",HALASUR,"Mahatma Gandhi Road, Mittal Towers, Yellappa Chetty Layout, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",No Junction,0.0149,0.0,2023-11-12 05:02:46+05:30,2024-04-08 04:35:46+05:30,115,23,4,Saturday,4,good,1
C_104,12.9273928179223,77.67982093780776,1090,14,MAXI-CAB,"MAXI-CAB:539,CAR:223,PASSENGER AUTO:201,MOTOR CYCLE:44,SCOOTER:43,LGV:15,OTHERS:9,GOODS AUTO:4,HGV:4,MOPED:3,TEMPO:2,TRACTOR:1,BUS (BMTC/KSRTC):1,VAN:1","{""MAXI-CAB"": 539, ""CAR"": 223, ""PASSENGER AUTO"": 201, ""MOTOR CYCLE"": 44, ""SCOOTER"": 43, ""LGV"": 15, ""OTHERS"": 9, ""GOODS AUTO"": 4, ""HGV"": 4, ""MOPED"": 3, ""TEMPO"": 2, ""TRACTOR"": 1, ""BUS (BMTC/KSRTC)"": 1, ""VAN"": 1}",BELLANDUR,"Outer Ring Road, Citilights Liberty Apartment, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",No Junction,0.0,0.0,2023-11-11 04:28:46+05:30,2024-04-06 09:38:46+05:30,87,22,2,Wednesday,3,good,1
C_114,12.906503325809119,77.62997920543555,1086,11,SCOOTER,"SCOOTER:334,CAR:271,MOTOR CYCLE:182,PASSENGER AUTO:140,LGV:122,GOODS AUTO:15,MAXI-CAB:9,HGV:9,BUS (BMTC/KSRTC):2,OTHERS:1,VAN:1","{""SCOOTER"": 334, ""CAR"": 271, ""MOTOR CYCLE"": 182, ""PASSENGER AUTO"": 140, ""LGV"": 122, ""GOODS AUTO"": 15, ""MAXI-CAB"": 9, ""HGV"": 9, ""BUS (BMTC/KSRTC)"": 2, ""OTHERS"": 1, ""VAN"": 1}",HSR LAYOUT,"Hosapalya Main Road, BKL Colony, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",No Junction,0.0,0.0,2023-11-11 05:31:46+05:30,2024-04-06 11:36:46+05:30,104,22,13,Tuesday,3,good,1
C_213,12.935766392610837,77.61598794935962,1015,12,SCOOTER,"SCOOTER:430,CAR:305,MOTOR CYCLE:174,PASSENGER AUTO:65,MAXI-CAB:22,LGV:5,MOPED:4,OTHERS:4,VAN:2,TEMPO:2,JEEP:1,GOODS AUTO:1","{""SCOOTER"": 430, ""CAR"": 305, ""MOTOR CYCLE"": 174, ""PASSENGER AUTO"": 65, ""MAXI-CAB"": 22, ""LGV"": 5, ""MOPED"": 4, ""OTHERS"": 4, ""VAN"": 2, ""TEMPO"": 2, ""JEEP"": 1, ""GOODS AUTO"": 1}",ADUGODI,"20th Main Road, Block 7, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",BTP135 - UCO Bank Junction,0.0049,0.8946,2023-11-12 06:41:46+05:30,2024-04-08 19:36:46+05:30,103,23,9,Sunday,4,good,1
C_36,13.007794089102148,77.54852401484868,1011,15,SCOOTER,"SCOOTER:608,MOTOR CYCLE:207,CAR:85,BUS (BMTC/KSRTC):66,PASSENGER AUTO:16,LGV:7,MOPED:5,MAXI-CAB:4,VAN:4,GOODS AUTO:2,JEEP:2,PRIVATE BUS:2,TRACTOR:1,OTHERS:1,SCHOOL VEHICLE:1","{""SCOOTER"": 608, ""MOTOR CYCLE"": 207, ""CAR"": 85, ""BUS (BMTC/KSRTC)"": 66, ""PASSENGER AUTO"": 16, ""LGV"": 7, ""MOPED"": 5, ""MAXI-CAB"": 4, ""VAN"": 4, ""GOODS AUTO"": 2, ""JEEP"": 2, ""PRIVATE BUS"": 2, ""TRACTOR"": 1, ""OTHERS"": 1, ""SCHOOL VEHICLE"": 1}",RAJAJINAGAR,"1st Main Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",BTP023 - Mahalaxmi Layout Entrance,0.0198,1.0,2023-11-10 08:17:46+05:30,2024-04-08 10:31:46+05:30,101,23,10,Tuesday,2,good,1
C_0_4,12.97547325421209,77.57477535272547,1009,19,CAR,"CAR:457,PASSENGER AUTO:167,SCOOTER:103,MAXI-CAB:73,LGV:61,MOTOR CYCLE:33,PRIVATE BUS:33,GOODS AUTO:26,TOURIST BUS:15,VAN:9,BUS (BMTC/KSRTC):6,OTHERS:5,JEEP:5,MOPED:5,TEMPO:4,LORRY/GOODS VEHICLE:3,TANKER:2,MINI LORRY:1,HGV:1","{""CAR"": 457, ""PASSENGER AUTO"": 167, ""SCOOTER"": 103, ""MAXI-CAB"": 73, ""LGV"": 61, ""MOTOR CYCLE"": 33, ""PRIVATE BUS"": 33, ""GOODS AUTO"": 26, ""TOURIST BUS"": 15, ""VAN"": 9, ""BUS (BMTC/KSRTC)"": 6, ""OTHERS"": 5, ""JEEP"": 5, ""MOPED"": 5, ""TEMPO"": 4, ""LORRY/GOODS VEHICLE"": 3, ""TANKER"": 2, ""MINI LORRY"": 1, ""HGV"": 1}",UPPARPET,"Major T Ramachandrappa Road, Elite Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",BTP045 - Danvanthri Road Junction,0.0,1.0,2023-11-10 12:24:46+05:30,2024-04-07 13:16:46+05:30,117,22,8,Saturday,3,good,1
C_605,12.96083106711602,77.52825387231269,981,9,SCOOTER,"SCOOTER:630,MOTOR CYCLE:296,CAR:32,PASSENGER AUTO:11,MOPED:6,GOODS AUTO:2,VAN:2,LGV:1,MAXI-CAB:1","{""SCOOTER"": 630, ""MOTOR CYCLE"": 296, ""CAR"": 32, ""PASSENGER AUTO"": 11, ""MOPED"": 6, ""GOODS AUTO"": 2, ""VAN"": 2, ""LGV"": 1, ""MAXI-CAB"": 1}",BYATARAYANAPURA,"4th Main Road, Sri Basaveshwara HBCS, Phase 1, Chandra Layout Stage 2, Bengaluru, Karnataka. Pin-560040 (India)",No Junction,0.0,0.369,2023-11-26 04:57:46+05:30,2024-02-29 10:25:46+05:30,18,9,12,Wednesday,3,good,0
C_126,12.930380187217791,77.68543168893206,939,13,CAR,"CAR:349,PASSENGER AUTO:301,MAXI-CAB:163,SCOOTER:48,MOTOR CYCLE:47,LGV:11,GOODS AUTO:7,VAN:3,TRACTOR:3,OTHERS:2,TEMPO:2,MOPED:2,JEEP:1","{""CAR"": 349, ""PASSENGER AUTO"": 301, ""MAXI-CAB"": 163, ""SCOOTER"": 48, ""MOTOR CYCLE"": 47, ""LGV"": 11, ""GOODS AUTO"": 7, ""VAN"": 3, ""TRACTOR"": 3, ""OTHERS"": 2, ""TEMPO"": 2, ""MOPED"": 2, ""JEEP"": 1}",HAL OLD AIRPORT,"Outer Ring Road, Vajram Esteva, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",No Junction,0.1235,0.0,2023-11-11 06:51:46+05:30,2024-04-06 11:42:46+05:30,85,22,8,Thursday,2,good,1
C_17,13.191255339244876,77.64623646348437,927,13,CAR,"CAR:652,MAXI-CAB:165,SCOOTER:34,MOTOR CYCLE:33,LGV:11,HGV:8,PASSENGER AUTO:6,PRIVATE BUS:6,VAN:4,TEMPO:4,OTHERS:2,JEEP:1,LORRY/GOODS VEHICLE:1","{""CAR"": 652, ""MAXI-CAB"": 165, ""SCOOTER"": 34, ""MOTOR CYCLE"": 33, ""LGV"": 11, ""HGV"": 8, ""PASSENGER AUTO"": 6, ""PRIVATE BUS"": 6, ""VAN"": 4, ""TEMPO"": 4, ""OTHERS"": 2, ""JEEP"": 1, ""LORRY/GOODS VEHICLE"": 1}",CHIKKAJALA,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",No Junction,0.0076,0.0,2023-11-10 05:05:46+05:30,2024-04-04 06:38:46+05:30,96,22,1,Monday,2,good,1
C_301,13.047498879157429,77.57595622572062,902,15,MOTOR CYCLE,"MOTOR CYCLE:358,SCOOTER:349,CAR:66,PASSENGER AUTO:42,MAXI-CAB:31,LGV:22,GOODS AUTO:7,MOPED:6,TEMPO:5,JEEP:4,HGV:3,LORRY/GOODS VEHICLE:3,VAN:2,PRIVATE BUS:2,TOURIST BUS:2","{""MOTOR CYCLE"": 358, ""SCOOTER"": 349, ""CAR"": 66, ""PASSENGER AUTO"": 42, ""MAXI-CAB"": 31, ""LGV"": 22, ""GOODS AUTO"": 7, ""MOPED"": 6, ""TEMPO"": 5, ""JEEP"": 4, ""HGV"": 3, ""LORRY/GOODS VEHICLE"": 3, ""VAN"": 2, ""PRIVATE BUS"": 2, ""TOURIST BUS"": 2}",KODIGEHALLI,"Bhadrappa Flyover, Nagashetty Halli, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",No Junction,0.0,0.0,2023-11-14 02:50:46+05:30,2024-04-08 14:49:46+05:30,82,22,3,Thursday,2,good,1
C_0_3,12.966909448748764,77.57816169124267,899,11,SCOOTER,"SCOOTER:516,MOTOR CYCLE:102,MOPED:80,CAR:59,LGV:58,PASSENGER AUTO:42,GOODS AUTO:24,VAN:15,JEEP:1,HGV:1,TEMPO:1","{""SCOOTER"": 516, ""MOTOR CYCLE"": 102, ""MOPED"": 80, ""CAR"": 59, ""LGV"": 58, ""PASSENGER AUTO"": 42, ""GOODS AUTO"": 24, ""VAN"": 15, ""JEEP"": 1, ""HGV"": 1, ""TEMPO"": 1}",CITY MARKET,"Avenue Road, Medarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",BTP082 - KR Market Junction,0.0,1.0,2023-11-10 05:58:46+05:30,2024-04-07 08:06:46+05:30,109,22,10,Tuesday,4,good,1
