cluster_id,assigned_station,station_assignment_method,station_assignment_confidence,station_cluster_rank,station_violation_rank,station_priority_band,is_top_station_hotspot,station_total_clusters,station_total_violations,station_needs_review_clusters,station_good_clusters,station_medium_clusters,cluster_violation_share_within_station,jurisdiction_notes,violation_count,centroid_lat,centroid_lng,police_station_mode,cluster_quality,needs_manual_review,dominant_vehicle_type,junction_flag_rate,location_mode
C_1,SHESHADRIPURAM,police_station_mode,HIGH,1,1,MEDIUM,1,20,2523,7,8,12,0.2029,clean,512,12.996314398828126,77.56313542929686,SHESHADRIPURAM,good,0,SCOOTER,0.0,"4th Main Road, Nagappa Block, Srirampuram, Bengaluru, Karnataka. Pin-560021 (India)"
C_183,YESHWANTHPURA,police_station_mode,MEDIUM,1,1,LOW,1,17,1797,10,5,12,0.2832,cluster flagged for review,509,13.030661011361149,77.53633902228573,YESHWANTHPURA,good,1,SCOOTER,0.002,"Mumbai Bengaluru Highway, Gorguntepalya Junction, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)"
C_167,ASHOK NAGAR,police_station_mode,HIGH,3,3,MEDIUM,1,24,2968,10,7,17,0.1715,clean,509,12.970139066328134,77.60672663032938,ASHOK NAGAR,good,0,SCOOTER,0.0,"Brigade Road, St Patricks Complex, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)"
C_0_10,CITY MARKET,police_station_mode,MEDIUM,4,4,CRITICAL,1,36,15655,21,7,25,0.0307,cluster flagged for review,480,12.963333436769151,77.58101591815054,CITY MARKET,good,1,SCOOTER,0.0,"Sri Narasimha Raj Wadiyar Road, Potters Colony, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)"
C_429,HALASUR,police_station_mode,MEDIUM,2,2,MEDIUM,1,28,3011,19,5,23,0.1591,cluster flagged for review,479,12.973722638622128,77.62299762546972,HALASUR,good,1,CAR,0.0021,"Old Madras Road, Lido Mall, Someshwarpura, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)"
C_0_7,UPPARPET,police_station_mode,MEDIUM,5,5,CRITICAL,1,33,36360,22,5,21,0.0126,cluster flagged for review,459,12.975627165141612,77.58161387734204,UPPARPET,good,1,CAR,0.0,"Y Ramachandra Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)"
C_117,JEEVANBHEEMANAGAR,police_station_mode,MEDIUM,4,4,HIGH,1,35,5678,16,11,24,0.0807,cluster flagged for review,458,12.959073323254122,77.64559126832552,JEEVANBHEEMANAGAR,good,1,MAXI-CAB,0.0,"Golf Avenue Road, Muniallappa Garden, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)"
C_67,JNANABHARATHI,police_station_mode,MEDIUM,1,1,LOW,1,4,600,2,1,3,0.7383,cluster flagged for review; dominates station (74% of station violations),443,12.960966812641084,77.51169017810383,JNANABHARATHI,good,1,CAR,0.009,"Mallathahalli Road, Sri Gurukrupa Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)"
C_643,HAL OLD AIRPORT,police_station_mode,HIGH,11,11,CRITICAL,0,51,19446,22,17,32,0.0227,clean,441,12.959220624943312,77.71603157528344,HAL OLD AIRPORT,good,0,CAR,0.0023,"ITPL Main Road, Embassy Paragon, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)"
C_98,JEEVANBHEEMANAGAR,police_station_mode,MEDIUM,5,5,HIGH,1,35,5678,16,11,24,0.0773,cluster flagged for review,439,12.959824055123965,77.64904696592139,JEEVANBHEEMANAGAR,good,1,PASSENGER AUTO,0.0023,"Old Airport Road, Manipal Hospital Junction, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)"
C_271,MAGADI ROAD,police_station_mode,MEDIUM,3,3,HIGH,1,40,7483,22,10,30,0.0584,cluster flagged for review,437,12.964449374141877,77.5551785729977,MAGADI ROAD,good,1,SCOOTER,0.0046,"JJR Main Road, JJR Nagar Circle, JJR Nagar North, Bengaluru, Karnataka. Pin-560018 (India)"
C_115,MAGADI ROAD,police_station_mode,MEDIUM,4,4,HIGH,1,40,7483,22,10,30,0.0568,cluster flagged for review,425,12.980752724224084,77.5583003064869,MAGADI ROAD,good,1,SCOOTER,0.0024,"80 Feet Ring Road, SSI Industrial Area, Block 5, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
C_139,VIJAYANAGARA,police_station_mode,HIGH,7,7,CRITICAL,0,33,14536,21,16,17,0.029,clean,421,12.970288163182898,77.54615232066509,VIJAYANAGARA,good,0,SCOOTER,0.0,"1st Main Road, Ganesha Garden, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)"
C_349,MICO LAYOUT,police_station_mode,HIGH,1,1,LOW,1,24,2243,11,5,19,0.1868,clean,419,12.913676122195703,77.60636227613365,MICO LAYOUT,good,0,SCOOTER,0.0,"7th Cross Road, MICO Layout, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)"
C_254,HSR LAYOUT,police_station_mode,HIGH,4,4,MEDIUM,1,34,4491,19,6,26,0.0933,clean,419,12.912418464425718,77.63356620890563,HSR LAYOUT,good,0,SCOOTER,0.0,"17th Cross Road, Sector 7, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
C_100,MAGADI ROAD,police_station_mode,MEDIUM,5,5,HIGH,1,40,7483,22,10,30,0.056,cluster flagged for review,419,12.97840179224953,77.54324936718781,MAGADI ROAD,good,1,CAR,0.0,"G Narayana Kumar Road, Jai Maniurao Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)"
C_203,VIJAYANAGARA,police_station_mode,MEDIUM,8,8,CRITICAL,0,33,14536,21,16,17,0.0288,cluster flagged for review,418,12.998605600000001,77.54087292033493,VIJAYANAGARA,good,1,SCOOTER,0.0,"Dr Siddaiah Puranik Marg, Bhimajyothi LIC Colony, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)"
C_303,MAHADEVAPURA,police_station_mode,HIGH,4,4,HIGH,1,20,6005,12,5,14,0.0688,clean,413,12.979134352187032,77.69513218656608,MAHADEVAPURA,good,0,MAXI-CAB,0.2203,"Outer Ring Road, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)"
C_350,KODIGEHALLI,police_station_mode,MEDIUM,3,3,HIGH,1,33,8738,15,10,21,0.0467,cluster flagged for review,408,13.063647056862745,77.58833367794118,KODIGEHALLI,good,1,CAR,0.0637,"15th Cross Road, Oscar Orchards, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)"
C_93,RAJAJINAGAR,police_station_mode,MEDIUM,5,5,HIGH,1,46,6236,30,12,32,0.0641,cluster flagged for review,400,12.9897775415,77.55320832775,RAJAJINAGAR,good,1,PASSENGER AUTO,0.0025,"41st Cross Road, ESI Hospital Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
C_50,SHESHADRIPURAM,police_station_mode,MEDIUM,2,2,MEDIUM,1,20,2523,7,8,12,0.1581,cluster flagged for review,399,12.98658261403509,77.57448449824561,SHESHADRIPURAM,good,1,CAR,0.0,"Padmabhushan Dr RK Srikantan Road, Seshadripuram Police Station Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)"
C_32,BANASHANKARI,police_station_mode,MEDIUM,1,1,LOW,1,8,1019,4,3,5,0.3886,cluster flagged for review; dominates station (39% of station violations),396,12.917222859144847,77.57350999457294,BANASHANKARI,good,1,SCOOTER,0.0025,"Konanakunte Main Road, Banashankari Bus Stand Junction, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)"
C_6,BASAVANAGUDI,police_station_mode,MEDIUM,2,2,MEDIUM,1,16,3150,11,6,10,0.1257,cluster flagged for review,396,12.94164912476301,77.56710008040947,BASAVANAGUDI,good,1,CAR,0.0,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)"
C_319,WILSON GARDEN,police_station_mode,HIGH,1,1,LOW,1,23,2349,16,5,18,0.1643,clean,386,12.939412150777203,77.58399056010363,WILSON GARDEN,good,0,SCOOTER,0.0,"9th Main Road, Block 2, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)"
C_631,VIJAYANAGARA,police_station_mode,HIGH,9,9,CRITICAL,0,33,14536,21,16,17,0.0263,clean,383,12.976937520887727,77.54548715926893,VIJAYANAGARA,good,0,SCOOTER,0.0026,"1st Cross Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)"
C_8,HALASURU GATE,police_station_mode,MEDIUM,2,2,HIGH,1,31,4524,18,4,23,0.0847,cluster flagged for review,383,12.968005873368146,77.58858516710181,HALASURU GATE,good,1,SCOOTER,0.0,"Kasturba Road, Hudson Circle, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)"
C_335,WHITEFIELD,police_station_mode,HIGH,1,1,LOW,1,19,1388,9,3,16,0.2702,clean,375,12.951407491731239,77.71749454598043,WHITEFIELD,good,0,SCOOTER,0.0293,"Vibgyor High School Road, Samhita Rainbow MTB Apartment, Green Garden Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)"
C_632,VIJAYANAGARA,police_station_mode,HIGH,10,10,CRITICAL,0,33,14536,21,16,17,0.0258,clean,375,12.989655804071866,77.55049940154632,VIJAYANAGARA,good,0,CAR,0.008,"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
C_11,WILSON GARDEN,police_station_mode,MEDIUM,2,2,LOW,1,23,2349,16,5,18,0.1562,cluster flagged for review,367,12.955053193188013,77.58560322098094,WILSON GARDEN,good,1,CAR,0.0,"Lalbagh Main Road, Dr Sri Shantaveera Swami Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)"
C_103,MICO LAYOUT,police_station_mode,HIGH,2,2,LOW,1,24,2243,11,5,19,0.1614,clean,362,12.930917231767955,77.6066227480663,MICO LAYOUT,good,0,SCOOTER,0.0,"Sadduguntepalya Road, Bharthi Layout, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)"
C_84,PULIKESHINAGAR(F.TOWN),police_station_mode,HIGH,3,3,MEDIUM,1,29,3110,13,8,21,0.1145,clean,356,12.994777351966293,77.6102830719101,PULIKESHINAGAR(F.TOWN),good,0,CAR,0.0,"Saunders Road, Pulikeshi Nagar, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)"
C_16,HIGH GROUND,police_station_mode,MEDIUM,2,2,MEDIUM,1,19,4200,13,6,11,0.0838,cluster flagged for review,352,12.983939462991332,77.57792015150227,HIGH GROUND,good,1,CAR,0.0028,"Kumar Krupa Road, Padmashree RMP Aaradhya Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_214,WILSON GARDEN,police_station_mode,MEDIUM,3,3,LOW,1,23,2349,16,5,18,0.1481,cluster flagged for review,348,12.958033932758621,77.58637580373563,WILSON GARDEN,good,1,CAR,0.0,"Lalbagh Main Road, SGN Layout, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)"
C_177,HSR LAYOUT,police_station_mode,MEDIUM,5,5,MEDIUM,1,34,4491,19,6,26,0.0759,cluster flagged for review,341,12.891926840023839,77.63816832834118,HSR LAYOUT,good,1,CAR,0.0,"Hosur Road, Ozone Manay Tech Park, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)"
C_184,HULIMAVU,police_station_mode,MEDIUM,1,1,LOW,1,21,1677,10,5,15,0.201,cluster flagged for review,337,12.893197540356082,77.63705643204747,HULIMAVU,good,1,CAR,0.0,"7th Cross Road, Chikka Biddappa Layout, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)"
C_256,ELECTRONIC CITY,police_station_mode,HIGH,2,2,MEDIUM,1,22,3309,11,6,15,0.1003,clean,332,12.840657457159095,77.67679181635535,ELECTRONIC CITY,good,0,SCOOTER,0.003,"Hosur Road, Salarpuria Sattva Alexandria Tech Park, Veerasandra Industrial Area, Bengaluru, Karnataka. Pin-560100 (India)"
C_112,YESHWANTHPURA,police_station_mode,HIGH,2,2,LOW,1,17,1797,10,5,12,0.1775,clean,319,13.027601114106584,77.54262027398119,YESHWANTHPURA,good,0,MOTOR CYCLE,0.0031,"Mumbai Bengaluru Highway, Cardinal One, Industrial Suburb, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)"
C_247,R.T. NAGAR,police_station_mode,MEDIUM,1,1,LOW,1,17,1166,9,3,14,0.2676,cluster flagged for review,312,13.023585015007574,77.5849290239619,R.T. NAGAR,good,1,CAR,0.0,"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)"
C_205,YESHWANTHPURA,police_station_mode,HIGH,3,3,LOW,1,17,1797,10,5,12,0.1697,clean,305,13.018831856320396,77.5579402221548,YESHWANTHPURA,good,0,CAR,0.0033,"CV Raman Road, Samvidhana Circle, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)"
C_242,HALASUR,police_station_mode,HIGH,3,3,MEDIUM,1,28,3011,19,5,23,0.101,clean,304,12.971364394736842,77.61812788453946,HALASUR,good,0,SCOOTER,0.0,"Midford Garden Lane, Craig Park Layout, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_440,BANASHANKARI,police_station_mode,HIGH,2,2,LOW,1,8,1019,4,3,5,0.2924,clean,298,12.926743588590602,77.55080683724832,BANASHANKARI,good,0,SCOOTER,0.0,"Dr Vishwesha Teertha Swamy Gala Road, Kathriguppe Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)"
C_607,MICO LAYOUT,police_station_mode,HIGH,3,3,LOW,1,24,2243,11,5,19,0.1315,clean,295,12.908490718983051,77.60070477118644,MICO LAYOUT,good,0,SCOOTER,0.0,"1st Cross Road, Sarakki Industrial Layout, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)"
C_70,WILSON GARDEN,police_station_mode,MEDIUM,4,4,LOW,1,23,2349,16,5,18,0.1247,cluster flagged for review,293,12.937376641398252,77.58516251129213,WILSON GARDEN,good,1,SCOOTER,0.0,"T Mariyappa Road, Madhavan Circle, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)"
C_201,JEEVANBHEEMANAGAR,police_station_mode,MEDIUM,6,6,HIGH,1,35,5678,16,11,24,0.0497,cluster flagged for review,282,12.960221497592466,77.64452792762545,JEEVANBHEEMANAGAR,good,1,PASSENGER AUTO,0.0,"Old Airport Road, Anjaneya Techno Park, ISRO Colony, Domlur, Bengaluru, Karnataka. Pin-560008 (India)"
C_419,BYATARAYANAPURA,police_station_mode,HIGH,3,3,MEDIUM,1,16,3703,8,7,9,0.0743,clean,275,12.956581547636365,77.51857252799999,BYATARAYANAPURA,good,0,SCOOTER,0.0109,"Gnana Bharathi Road, Manasa Layout, Nagarbhavi, Bengaluru, Karnataka. Pin-560072 (India)"
C_71,SHESHADRIPURAM,police_station_mode,HIGH,3,3,MEDIUM,1,20,2523,7,8,12,0.109,clean,275,12.99118693672727,77.57161391636365,SHESHADRIPURAM,good,0,SCOOTER,0.0,"Sri Venkataranga Iyengar Road, Mantri Square, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)"
C_94,MAGADI ROAD,police_station_mode,MEDIUM,6,6,HIGH,1,40,7483,22,10,30,0.0366,cluster flagged for review,274,12.979944319746222,77.55450857260037,MAGADI ROAD,good,1,SCOOTER,0.0073,"80 Feet Ring Road, Sri SV Chenna Krishnaiah Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
C_603,MADIWALA,police_station_mode,HIGH,1,1,LOW,1,8,796,3,2,6,0.343,dominates station (34% of station violations),273,12.924767925227927,77.61861585996246,MADIWALA,good,0,CAR,0.0,"Domlur Inner Ring Road, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560068 (India)"
C_317,KODIGEHALLI,police_station_mode,HIGH,4,4,HIGH,1,33,8738,15,10,21,0.031,clean,271,13.063013314391144,77.59200132693728,KODIGEHALLI,good,0,CAR,0.0775,"20th Main Road, Block G, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)"
C_383,K.G. HALLI,police_station_mode,HIGH,1,1,LOW,1,9,458,6,1,8,0.5808,dominates station (58% of station violations),266,13.03465085225564,77.6243903206767,K.G. HALLI,good,0,CAR,0.0,"5th Cross Road, Rajath Greens, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)"
C_844,HAL OLD AIRPORT,police_station_mode,HIGH,12,12,CRITICAL,0,51,19446,22,17,32,0.0137,clean,266,12.958568781578947,77.66822411052632,HAL OLD AIRPORT,good,0,SCOOTER,0.0,"Dr BR Ambedkar Road, HAL Circle, Airport Area, Bengaluru, Karnataka. Pin-560017 (India)"
C_37,SHESHADRIPURAM,police_station_mode,HIGH,4,4,MEDIUM,1,20,2523,7,8,12,0.105,clean,265,12.996468696580925,77.58446743585584,SHESHADRIPURAM,good,0,CAR,0.0113,"Anna Basavanna Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)"
C_65,JEEVANBHEEMANAGAR,police_station_mode,HIGH,7,7,HIGH,1,35,5678,16,11,24,0.0456,clean,259,12.978276528571428,77.63926803011584,JEEVANBHEEMANAGAR,good,0,SCOOTER,0.0039,"Chinmaya Mission Hospital Road, KFC Circle, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)"
C_291,HALASUR,police_station_mode,MEDIUM,4,4,MEDIUM,1,28,3011,19,5,23,0.0824,cluster flagged for review,248,12.972990103514228,77.62010393043339,HALASUR,good,1,CAR,0.004,"Murphy Road, 1 MG Road Mall, Someshwarpura, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)"
C_217,CUBBON PARK,police_station_mode,HIGH,2,2,LOW,1,19,1977,7,4,15,0.1254,clean,248,12.976835672580645,77.58906960846774,CUBBON PARK,good,0,SCOOTER,0.0,"Dr Ambedkar Road, Ambedkar Veedhi, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_141,VIJAYANAGARA,police_station_mode,MEDIUM,11,11,CRITICAL,0,33,14536,21,16,17,0.017,cluster flagged for review,247,12.99859013562753,77.54242713562752,VIJAYANAGARA,good,1,CAR,0.0,"Padmabhushan Dr MC Modi Road, Maruthi Layout, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)"
C_652,MAHADEVAPURA,police_station_mode,HIGH,5,5,HIGH,0,20,6005,12,5,14,0.0401,clean,241,12.987959378838177,77.73407546390041,MAHADEVAPURA,good,0,SCOOTER,0.0,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
C_62,PEENYA,police_station_mode,MEDIUM,1,1,LOW,1,8,669,5,3,5,0.3587,cluster flagged for review; dominates station (36% of station violations),240,13.04007994,77.51861280583333,PEENYA,good,1,PASSENGER AUTO,0.0042,"Jalahalli Cross Road, Jalahalli Cross Junction, Peenya, Bengaluru, Karnataka. Pin-560058 (India)"
C_808,MADIWALA,police_station_mode,HIGH,2,2,LOW,1,8,796,3,2,6,0.2977,clean,237,12.925705887341772,77.6193750578059,MADIWALA,good,0,CAR,0.0,"1st Cross Road, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560068 (India)"
C_237,VIJAYANAGARA,police_station_mode,MEDIUM,12,12,CRITICAL,0,33,14536,21,16,17,0.0162,cluster flagged for review,236,12.967707250538517,77.5360910623047,VIJAYANAGARA,good,1,CAR,0.0169,"17th Cross Road, Ganga Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)"
C_88,JALAHALLI,police_station_mode,HIGH,1,1,LOW,1,10,715,4,3,6,0.3259,dominates station (33% of station violations),233,13.050452081974248,77.52553008454936,JALAHALLI,good,0,SCOOTER,0.0,"Chikka Banavara RS Road, Prasad Enclave, Jalahalli, Bengaluru, Karnataka. Pin-560015 (India)"
C_159,WILSON GARDEN,police_station_mode,MEDIUM,5,5,LOW,0,23,2349,16,5,18,0.0979,cluster flagged for review,230,12.945097125652175,77.59500734608696,WILSON GARDEN,good,1,SCOOTER,0.0,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)"
C_172,HULIMAVU,police_station_mode,HIGH,2,2,LOW,1,21,1677,10,5,15,0.1354,clean,227,12.876405513656387,77.5954294321586,HULIMAVU,good,0,SCOOTER,0.0,"Shri Ramalingeshwara Cave Temple Road, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)"
C_52,RAJAJINAGAR,police_station_mode,HIGH,6,6,HIGH,1,46,6236,30,12,32,0.0358,clean,223,12.992622944843049,77.55805837399105,RAJAJINAGAR,good,0,SCOOTER,0.0,"7th Cross Road, Prakash Nagar, Bengaluru, Karnataka. Pin-560021 (India)"
C_394,KODIGEHALLI,police_station_mode,HIGH,5,5,HIGH,1,33,8738,15,10,21,0.0253,clean,221,13.050200197737556,77.59282333755657,KODIGEHALLI,good,0,CAR,0.0,"Bellary Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)"
C_378,CHIKKAJALA,police_station_mode,HIGH,3,3,HIGH,1,17,6107,9,3,14,0.036,clean,220,13.121887410227274,77.63092075977272,CHIKKAJALA,good,0,CAR,0.0455,"Bellahali Main Road, Niranthara Layout, Dwarka Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)"
C_119,HIGH GROUND,police_station_mode,MEDIUM,3,3,MEDIUM,1,19,4200,13,6,11,0.0517,cluster flagged for review,217,12.988899648955663,77.59225939736072,HIGH GROUND,good,1,CAR,0.0,"Millers Road, BKM Gowda Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_556,ASHOK NAGAR,police_station_mode,HIGH,4,4,MEDIUM,1,24,2968,10,7,17,0.0718,clean,213,12.962477998591549,77.59836553755869,ASHOK NAGAR,good,0,SCOOTER,0.0,"Cronwell Road, Langford Garden, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)"
C_583,JEEVANBHEEMANAGAR,police_station_mode,HIGH,8,8,HIGH,0,35,5678,16,11,24,0.0373,clean,212,12.966539658962265,77.64156282405662,JEEVANBHEEMANAGAR,good,0,CAR,0.0,"Domlur Inner Ring Road, Dr BR Ambedkar Circle, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)"
C_436,BANASHANKARI,police_station_mode,HIGH,3,3,LOW,1,8,1019,4,3,5,0.2071,clean,211,12.934956184834121,77.53647929383887,BANASHANKARI,good,0,SCOOTER,0.0,"8th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)"
C_96,MAGADI ROAD,police_station_mode,HIGH,7,7,HIGH,1,40,7483,22,10,30,0.0279,clean,209,12.973506580382773,77.54988401100478,MAGADI ROAD,good,0,SCOOTER,0.0,"1st Cross Road, Vidyaranya Nagar, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)"
C_392,HAL OLD AIRPORT,police_station_mode,HIGH,13,13,CRITICAL,0,51,19446,22,17,32,0.0107,clean,209,12.937694975170727,77.70066900955545,HAL OLD AIRPORT,good,0,SCOOTER,0.0,"Panathur Main Road, High Cliff, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)"
C_116,YELAHANKA,police_station_mode,HIGH,2,2,LOW,1,13,1499,5,4,9,0.1394,clean,209,13.09309951674641,77.59409549473685,YELAHANKA,good,0,SCOOTER,0.0,"Allalasandra Main Road, Taralabalu Enclave, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)"
C_158,HALASUR,police_station_mode,MEDIUM,5,5,MEDIUM,1,28,3011,19,5,23,0.0687,cluster flagged for review,207,12.975230503906749,77.62024668710542,HALASUR,good,1,CAR,0.0676,"Murphy Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)"
C_134,HIGH GROUND,police_station_mode,MEDIUM,4,4,MEDIUM,0,19,4200,13,6,11,0.0488,cluster flagged for review,205,12.98717792487805,77.58030100341463,HIGH GROUND,good,1,CAR,0.0,"North Park Road, Sri Katan Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560001 (India)"
C_198,KODIGEHALLI,police_station_mode,HIGH,6,6,HIGH,1,33,8738,15,10,21,0.0233,clean,204,13.027007449174423,77.57942207807825,KODIGEHALLI,good,0,CAR,0.0,"80 Feet Road, MET Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)"
C_353,HSR LAYOUT,police_station_mode,MEDIUM,6,6,MEDIUM,1,34,4491,19,6,26,0.045,cluster flagged for review,202,12.9128996519965,77.6255368140493,HSR LAYOUT,good,1,CAR,0.0,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
C_285,KAMAKSHIPALYA,police_station_mode,HIGH,1,1,LOW,1,13,747,6,2,10,0.2677,clean,200,12.9892963295,77.5005909625,KAMAKSHIPALYA,good,0,SCOOTER,0.0,"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)"
